title,douban_id,douban_url,cover,rating,date,status,status_label,tags,comment,intro,category
The Tortured Poets Department,36766055,https://music.douban.com/subject/36766055/,/covers/music/36766055.jpg,3,2024-04-23,collect,听过,,"爽感几乎全部来自歌词的rhyme，拿她从pandemic双专开始打的track 2概念举例，这张同名曲找韵的形式让人怀疑她的创作动机-把极其诚实直白的生活体验直接带进创作(cardigan, cp)，但远不够私密，听感简直是作弊般调动情绪的方式：like “who uses typewriters anyway”, nofuckinbody..当然对于情绪丰富的听者来说，这是无比珍贵的构造画面和回忆素材，听到这些简直可以复现逃跑车的录音室现场。天才创作者，brilliant storyteller, 文学比喻与现代重构，then what’s left for music? ps. Track 5与预期差距有点大，感觉回到了午夜前，yoyok可能是灵光乍现吧！&后半张更符合期待1 有用",泰勒·斯威夫特 Taylor Swift / 2024-04-19 / 专辑 / 数字(Digital) / 流行,music
GAME PLAN,36500082,https://music.douban.com/subject/36500082/,/covers/music/36500082.jpg,4,2024-04-01,collect,听过,,补 这个风格和她适配度太高 再加上2023年度高光编舞 感觉能再蹦两年 大白嗓有些出戏但也算她的特色 a mean barbie,"全昭弥,JEON SOMI,SOMI / 2023-08-07 / EP / CD / 流行",music
With YOU-th,36714456,https://music.douban.com/subject/36714456/,/covers/music/36714456.jpg,4,2024-03-26,collect,听过,,不论发生什么都努力一起走下去吧,TWICE / 2024-02-23 / EP / CD / 流行,music
Eternal Sunshine,36734675,https://music.douban.com/subject/36734675/,/covers/music/36734675.jpg,5,2024-03-09,collect,听过,,2024年截至目前最温暖的惊喜，热泪盈眶，后补评3 有用,Ariana Grande / 2024-03-08 / 专辑 / CD / 流行,music
クムイウタ,2380913,https://music.douban.com/subject/2380913/,/covers/music/2380913.jpg,4,2024-03-03,collect,听过,,03,Cocco / 1998-05-13 / 专辑 / CD / 摇滚,music
Not Shy,35162172,https://music.douban.com/subject/35162172/,/covers/music/35162172.jpg,2,2024-01-15,collect,听过,,,ITZY / 2020-08-17 / EP / CD / 流行,music
folklore: the long pond studio sessions (from the Disney+ special),35266878,https://music.douban.com/subject/35266878/,/covers/music/35266878.jpg,5,2024-01-14,collect,听过,,now i get it. this is what we’ve all been thinking during the pandemic,Taylor Swift / 2020-11-25 / 专辑 / 数字(Digital) / 流行,music
the lakes (bonus track),35183552,https://music.douban.com/subject/35183552/,/covers/music/35183552.jpg,5,2024-01-14,collect,听过,,,泰勒·斯威芙特 Taylor Swift / 2020-08-18 / 单曲 / 数字(Digital) / 民谣,music
"yes, and?",36720883,https://music.douban.com/subject/36720883/,/covers/music/36720883.jpg,3,2024-01-13,collect,听过,,她目前vocal状态里黏糊糊的rnb质感，尝试house曲风估计会碰一下壁吧2 有用,Ariana Grande / 2024-01-12 / 单曲 / 数字(Digital) / 流行,music
Groupies 吉他手,1394549,https://music.douban.com/subject/1394549/,/covers/music/1394549.jpg,5,2024-01-12,collect,听过,,,陈绮贞 / 2002-08-02 / 专辑 / CD / 流行,music
LAHAI,36534633,https://music.douban.com/subject/36534633/,/covers/music/36534633.jpg,4,2023-12-30,collect,听过,,,Sampha / 2023-10-20 / 专辑 / 数字(Digital) / 放克/灵歌/R&B,music
在与生俱来的不平衡里,36643102,https://music.douban.com/subject/36643102/,/covers/music/36643102.jpg,4,2023-12-28,collect,听过,,03/04/05/07 蜂鸟特别好,袁娅维 Tia Ray / 2023-12-15 / 专辑 / 数字(Digital) / 放克/灵歌/R&B,music
Pleasantville,3411432,https://music.douban.com/subject/3411432/,/covers/music/3411432.jpg,5,2023-12-23,collect,听过,,,Various Artists / 2008-02-01 / Soundtrack / Audio CD,music
Jet Set,11601064,https://music.douban.com/subject/11601064/,/covers/music/11601064.jpg,4,2023-12-23,collect,听过,,,Los Straitjackets / 2012-08-07 / 专辑 / Audio CD / 摇滚,music
Erik Satie & Friends - Original Albums Collection,26763034,https://music.douban.com/subject/26763034/,/covers/music/26763034.jpg,5,2023-12-23,collect,听过,,,Various / 2016-05-13 / Box set / Audio CD,music
Dreams Come True,26316306,https://music.douban.com/subject/26316306/,/covers/music/26316306.jpg,5,2023-12-23,collect,听过,,,S.E.S / 1998-10 / 专辑 / CD / 流行,music
薔薇色の明日,1917742,https://music.douban.com/subject/1917742/,/covers/music/1917742.jpg,5,2023-12-23,collect,听过,,,"高橋幸宏,Takahashi Yukihiro / 1983 / 专辑 / 黑胶 / 电子",music
我从来不是幽默的女生,1421880,https://music.douban.com/subject/1421880/,/covers/music/1421880.jpg,5,2023-12-23,collect,听过,,,陈珊妮 / 1999-03-25 / 专辑 / CD+VCD / 流行,music
Juvenile A,34801337,https://music.douban.com/subject/34801337/,/covers/music/34801337.jpg,3,2023-12-23,collect,听过,,09,陈珊妮 / 2019-09-13 / 专辑 / CD / 流行,music
Hounds of Love,1438004,https://music.douban.com/subject/1438004/,/covers/music/1438004.jpg,,2023-12-23,collect,听过,,听不懂 老师们解析一下,Kate Bush / 1985 / 专辑 / CD / 摇滚,music
Un Homme Et Une Femme,1614245,https://music.douban.com/subject/1614245/,/covers/music/1614245.jpg,4,2023-12-17,collect,听过,,好多人看了barns来标记🤣,Francis Lai / 1966 / Import / Soundtrack / Audio CD / 原声,music
上线了 GONE GOLD,35345684,https://music.douban.com/subject/35345684/,/covers/music/35345684.jpg,4,2023-11-27,collect,听过,,又中又亚 中亚歌手最迷人🤤,刘柏辛 Lexie / 2021-01-28 / EP / CD / 流行,music
後來 我們都哭了,1765231,https://music.douban.com/subject/1765231/,/covers/music/1765231.jpg,5,2023-11-19,collect,听过,,从头哭到尾,陈珊妮 / 2004-10-01 / 专辑 / CD / 流行,music
This Is the One,3410507,https://music.douban.com/subject/3410507/,/covers/music/3410507.jpg,4,2023-11-03,collect,听过,,概念专,宇多田ヒカル / 2009-03-14 / Import / Audio CD / 流行,music
Kontinue,25919328,https://music.douban.com/subject/25919328/,/covers/music/25919328.jpg,4,2023-10-30,collect,听过,,姐姐 别忘记真诚才是最大本领😢,谢安琪 / 2014-09-29 / 专辑 / CD / 流行,music
Speak Now (Taylor's Version),36401298,https://music.douban.com/subject/36401298/,/covers/music/36401298.jpg,4,2023-10-28,collect,听过,,刻意纠正感过强 但加曲真的一首都讨厌不起来 好熟悉的era,Taylor Swift / 2023-07-07 / 专辑 / 数字(Digital) / 流行,music
1989 (Taylor's Version),36516028,https://music.douban.com/subject/36516028/,/covers/music/36516028.jpg,5,2023-10-28,collect,听过,,美好的年代 heartbreak is the national anthem & the best people in life are free 2017年度金句,Taylor Swift / 2023-10-27 / 专辑 / CD / 流行,music
Sisei,35518258,https://music.douban.com/subject/35518258/,/covers/music/35518258.jpg,4,2023-10-27,collect,听过,,Lovers真好,arauchi yu / 2021-08-25 / 专辑 / CD / 流行,music
Sisyphus Says,25985764,https://music.douban.com/subject/25985764/,/covers/music/25985764.jpg,4,2023-10-24,collect,听过,,,The Lees Of Memory / 2014-10-27 / 专辑 / Vinyl / 摇滚,music
Tourist History,4237762,https://music.douban.com/subject/4237762/,/covers/music/4237762.jpg,4,2023-10-23,collect,听过,,,Two Door Cinema Club / 2010-02-17 / 专辑 / CD / 流行,music
Our Extended Play,35505519,https://music.douban.com/subject/35505519/,/covers/music/35505519.jpg,4,2023-10-17,collect,听过,,,Beabadoobee / 2021-07-02 / EP / 黑胶 / 流行,music
So Much Wine,36162752,https://music.douban.com/subject/36162752/,/covers/music/36162752.jpg,3,2023-10-15,collect,听过,,我不敢想象在她的现场得瞌睡死多少人。,Phoebe Bridgers / 2022-11-17 / EP / 数字(Digital) / 民谣,music
III,25859158,https://music.douban.com/subject/25859158/,/covers/music/25859158.jpg,5,2023-10-15,collect,听过,,,Badbadnotgood / 2014-05-06 / 专辑 / Audio CD / 爵士,music
Pop 2,27607627,https://music.douban.com/subject/27607627/,/covers/music/27607627.jpg,5,2023-10-13,collect,听过,,天啊 爆哭 lucky track 10秒了一切,Charli XCX / 2017-12-15 / 专辑 / 数字(Digital) / 电子,music
333,35539647,https://music.douban.com/subject/35539647/,/covers/music/35539647.jpg,5,2023-10-12,collect,听过,,02/05/12 店里放了三天了！！！合格背景板！！ 2023.12.27改五，the chase 直接哭出来了😭bouncin和part 2也好感动,Tinashe / 2021-08-06 / 专辑 / CD / 放克/灵歌/R&B,music
JET CD,1457517,https://music.douban.com/subject/1457517/,/covers/music/1457517.jpg,5,2023-10-09,collect,听过,,好好好,Puffy / 1998-04-01 / 专辑 / CD / 摇滚,music
BB/ANG3L,36549690,https://music.douban.com/subject/36549690/,/covers/music/36549690.jpg,5,2023-09-18,collect,听过,,230929 全专神曲，雪妈妈🤤 // 230918 制作上稍微差口气，但挡不住后三首美妙无比,Tinashe / 2023-09-08 / EP / 数字(Digital) / 放克/灵歌/R&B,music
The Land Is Inhospitable and So Are We,36491939,https://music.douban.com/subject/36491939/,/covers/music/36491939.jpg,3,2023-09-16,collect,听过,,,Mitski / 2023-09-15 / 专辑 / CD / 摇滚,music
Bewitched,36445185,https://music.douban.com/subject/36445185/,/covers/music/36445185.jpg,4,2023-09-16,collect,听过,,非常舒服 有一点点无聊,Laufey / 2023-09-08 / 专辑 / CD / 爵士,music
亲爱的对象,36181987,https://music.douban.com/subject/36181987/,/covers/music/36181987.jpg,3,2023-09-15,collect,听过,,这首的创作和演唱方式真像早期台剧ost，幼稚但真诚,"蔡依林,Jolin Tsai / 2022-12-09 / 单曲 / 数字(Digital) / 流行",music
Elva萧亚轩,1412224,https://music.douban.com/subject/1412224/,/covers/music/1412224.jpg,4,2023-09-10,collect,听过,,比同期制作上差点意思，带一丢丢时代土气，导致elva形象一直没立住，还是有点可惜,萧亚轩 / 1999 / 专辑 / CD / 流行,music
Atlanta Millionaires Club,30483613,https://music.douban.com/subject/30483613/,/covers/music/30483613.jpg,3,2023-09-05,collect,听过,,,Faye Webster / 2019-05-24 / 专辑 / CD / 流行,music
Kitsch,36322174,https://music.douban.com/subject/36322174/,/covers/music/36322174.jpg,3,2023-08-24,collect,听过,,为什么开头会出现鸡叫,IVE / 2023-03-27 / 单曲 / 数字(Digital) / 流行,music
New Jeans,36012199,https://music.douban.com/subject/36012199/,/covers/music/36012199.jpg,5,2023-08-24,collect,听过,,,"NewJeans,뉴진스 / 2022-08-01 / EP / CD / 流行",music
The Beginning: Cupid,36282579,https://music.douban.com/subject/36282579/,/covers/music/36282579.jpg,4,2023-08-19,collect,听过,,很长一段时间以为这是欧美歌…很轻松很舒服的city pop 能爆的原因大概是领唱前两位的仙品嗓音🤍,"FIFTY FIFTY,피프티 피프티 / 2023-03-13 / 单曲 / CD / 流行",music
Barbie: The Album,36425604,https://music.douban.com/subject/36425604/,/covers/music/36425604.jpg,4,2023-07-25,collect,听过,,确实是超生代大赏，2020s流行文化以及改变音乐产业的所有元素被一张专辑完美呈现但同时反讽（二者效果全部得益于有一部时代意义上成功的流行电影做背书）。,群星 / 2023-07-21 / 专辑 / 数字(Digital) / 原声,music
Big Time,35882673,https://music.douban.com/subject/35882673/,/covers/music/35882673.jpg,4,2023-07-24,collect,听过,,,Angel Olsen / 2022-06-03 / 专辑 / CD / 摇滚,music
Shelter,36476539,https://music.douban.com/subject/36476539/,/covers/music/36476539.jpg,5,2023-07-24,collect,听过,,Halo 23.10.31 get到了！！,Alice Phoebe Lou / 2023-07-07 / 专辑 / 数字(Digital) / 民谣,music
Being Funny In A Foreign Language,35974227,https://music.douban.com/subject/35974227/,/covers/music/35974227.jpg,4,2023-07-19,collect,听过,,挺舒服,The 1975 / 2022-10-14 / 专辑 / CD / 摇滚,music
Ex Fan des Sixties,1810464,https://music.douban.com/subject/1810464/,/covers/music/1810464.jpg,5,2023-07-18,collect,听过,,Ballade de Johnny-Jane上瘾 此条目似乎缺了后三首,Jane Birkin / 2006-11-01 / Import / Audio CD / 流行,music
Jane Birkin et Serge Gainsbourg,1478982,https://music.douban.com/subject/1478982/,/covers/music/1478982.jpg,5,2023-07-18,collect,听过,,,"Jane Birkin,Serge Gainsbourg / 1969 / 专辑 / CD / 民谣",music
Lush,30176427,https://music.douban.com/subject/30176427/,/covers/music/30176427.jpg,3,2023-07-02,collect,听过,,,Snail Mail / 2018-06-08 / 专辑 / CD / 摇滚,music
第一次遇见花香的那刻,35643595,https://music.douban.com/subject/35643595/,/covers/music/35643595.jpg,4,2023-07-01,collect,听过,,,郑宜农 / 2021-11-01 / 单曲 / 数字(Digital) / 原声,music
essentials,34433794,https://music.douban.com/subject/34433794/,/covers/music/34433794.jpg,5,2023-05-16,collect,听过,,她怎么做到的！,Erika de Casier / 2019-05-16 / 专辑 / CD / 放克/灵歌/R&B,music
Dreams Come True,35700057,https://music.douban.com/subject/35700057/,/covers/music/35700057.jpg,2,2023-05-10,collect,听过,,工业改编太刻意 原曲该留的空间被工业糖精塞得满满的 歌手嗓音又没有任何特质 什么都呈现不出,aespa / 2021-12-20 / 单曲 / 数字(Digital) / 流行,music
Harry Styles,27036056,https://music.douban.com/subject/27036056/,/covers/music/27036056.jpg,3,2023-05-05,collect,听过,,,Harry Styles / 2017-05-12 / 专辑 / Audio CD / 流行,music
ME,36313912,https://music.douban.com/subject/36313912/,/covers/music/36313912.jpg,1,2023-05-04,collect,听过,,在街上不小心听到有种很丢人的感觉3 有用,金智秀 JISOO / 2023-03-31 / 单曲 / 数字(Digital) / 流行,music
フジテレビ系ドラマ「silent」オリジナルサウンドトラック,36152307,https://music.douban.com/subject/36152307/,/covers/music/36152307.jpg,5,2023-04-24,collect,听过,,好久没听到这样安静治愈的ost了 能唤醒所有美好的情感,得田真裕 Masahiro Oda / 2022-11-30 / 专辑 / CD / 原声,music
Immunity,34434023,https://music.douban.com/subject/34434023/,/covers/music/34434023.jpg,3,2023-04-20,collect,听过,,,Clairo / 2019-08-02 / 专辑 / CD / 流行,music
Harry's House,35812597,https://music.douban.com/subject/35812597/,/covers/music/35812597.jpg,4,2023-04-04,collect,听过,,01-04 / 07 / 11,Harry Styles / 2022-05-20 / 专辑 / CD / 流行,music
if i could make it go quiet,35384166,https://music.douban.com/subject/35384166/,/covers/music/35384166.jpg,3,2023-04-04,collect,听过,,Serotonin / midnight love,girl in red / 2021-04-30 / 专辑 / CD / 流行,music
October Passed Me By,36122970,https://music.douban.com/subject/36122970/,/covers/music/36122970.jpg,4,2023-03-30,collect,听过,,歌词还是那么烂XD 编曲也很cliché 但i made you my whole world那里还是in了,girl in red / 2022-10-14 / 单曲 / 数字(Digital),music
27 Demos,34460966,https://music.douban.com/subject/34460966/,/covers/music/34460966.jpg,4,2023-03-30,collect,听过,,,Margo Guryan / 2014-04-29 / 专辑 / CD / 民谣,music
"Polyvinyl 4-Track Singles Series, Vol. 3",33645720,https://music.douban.com/subject/33645720/,/covers/music/33645720.jpg,4,2023-03-30,collect,听过,,这张有posing in bandage demo版,Japanese Breakfast / 2017-11-01 / 单曲 / 数字(Digital),music
Absolute Ego,1462354,https://music.douban.com/subject/1462354/,/covers/music/1462354.jpg,5,2023-03-25,collect,听过,,,Aco / 1999-12-15 / 专辑 / CD / 电子,music
Magdalene,34820358,https://music.douban.com/subject/34820358/,/covers/music/34820358.jpg,4,2023-03-25,collect,听过,,,FKA twigs / 2019-11-08 / 专辑 / CD / 电子,music
Turbo,1394829,https://music.douban.com/subject/1394829/,/covers/music/1394829.jpg,5,2023-03-25,collect,听过,,,UA / 1999-10-27 / 专辑 / CD / 雷鬼,music
She's So Unusual,1857594,https://music.douban.com/subject/1857594/,/covers/music/1857594.jpg,5,2023-03-23,collect,听过,,,Cyndi Lauper / 1983 / 专辑 / CD / 流行,music
Voulez-Vous,1784731,https://music.douban.com/subject/1784731/,/covers/music/1784731.jpg,4,2023-03-22,collect,听过,,voulez-vous / if it wasn’t for the nights😍,ABBA / 1979-04-23 / 专辑 / Audio CD / 流行,music
I Can't Let Go,35752322,https://music.douban.com/subject/35752322/,/covers/music/35752322.jpg,4,2023-03-21,collect,听过,,Melrose meltdown,Suki Waterhouse / 2022-04-22 / 专辑 / CD / 流行,music
Fake It Flowers,35167685,https://music.douban.com/subject/35167685/,/covers/music/35167685.jpg,3,2023-03-21,collect,听过,,,beabadoobee / 2020-10-16 / 专辑 / CD / 流行,music
教我如何做你的爱人,36310658,https://music.douban.com/subject/36310658/,/covers/music/36310658.jpg,,2023-03-17,collect,听过,,,陈珊妮 Sandee Chan / 2023-03-14 / 单曲 / 数字(Digital) / 流行,music
Coffee,33390676,https://music.douban.com/subject/33390676/,/covers/music/33390676.jpg,5,2023-03-14,collect,听过,,🤎,beabadoobee / 2017-11-04 / 单曲 / CD / 流行,music
Loveworm,33429888,https://music.douban.com/subject/33429888/,/covers/music/33429888.jpg,3,2023-03-11,collect,听过,,,Beabadoobee / 2019-04-26 / 专辑 / CD / 流行,music
"Desire, I Want To Turn Into You",36177981,https://music.douban.com/subject/36177981/,/covers/music/36177981.jpg,5,2023-03-07,collect,听过,,4.5接近5 Sunset🖤,Caroline Polachek / 2023-02-14 / 专辑 / CD / 流行,music
幸福星,36177977,https://music.douban.com/subject/36177977/,/covers/music/36177977.jpg,5,2023-02-23,collect,听过,,无数头皮发麻的déjà-vu瞬间 说不清实感 in a good or bad way? 09/11/06/07,刘柏辛 Lexie / 2022-12-12 / 专辑 / CD / 电子,music
Sugarcoated,35889152,https://music.douban.com/subject/35889152/,/covers/music/35889152.jpg,4,2023-02-13,collect,听过,,,Gatlin / 2020-08-21 / EP / 数字(Digital) / 流行,music
Butter,4055067,https://music.douban.com/subject/4055067/,/covers/music/4055067.jpg,4,2023-02-13,collect,听过,,,Hudson Mohawke / 2009-10-10 / 专辑 / Audio CD / 电子,music
5집 Lion Heart,26590199,https://music.douban.com/subject/26590199/,/covers/music/26590199.jpg,4,2023-02-07,collect,听过,,,"少女時代,GIRLS`GENERATION,소녀시대 / 2015-08-20 / 专辑 / CD / 流行",music
SAWAYAMA,34975287,https://music.douban.com/subject/34975287/,/covers/music/34975287.jpg,3,2023-02-07,collect,听过,,确实是歌写的不够好 最后三首不错,Rina Sawayama / 2020-04-17 / 专辑 / 数字(Digital) / 流行,music
Hold The Girl,35906471,https://music.douban.com/subject/35906471/,/covers/music/35906471.jpg,2,2023-02-07,collect,听过,,,Rina Sawayama / 2022-09-16 / 专辑 / CD / 流行,music
MOTOMAMI,35777871,https://music.douban.com/subject/35777871/,https://img1.doubanio.com/view/subject/s/public/s34112560.jpg,4,2023-02-03,collect,听过,,06,ROSALÍA / 2022-03-18 / 专辑 / CD / 流行,music
Arrival,1607470,https://music.douban.com/subject/1607470/,/covers/music/1607470.jpg,4,2023-01-19,collect,听过,,when I kissed the teacher😍,ABBA / 1976 / 专辑 / Audio CD / 流行,music
OMG,36183683,https://music.douban.com/subject/36183683/,/covers/music/36183683.jpg,4,2023-01-16,collect,听过,,,NewJeans / 2023-01-02 / 单曲 / CD / 流行,music
Solid State Survivor,1476181,https://music.douban.com/subject/1476181/,/covers/music/1476181.jpg,5,2023-01-16,collect,听过,,,Yellow Magic Orchestra / 1979 / Import / Original recording remastered / Audio CD / 电子,music
棲居在溪源之上 Seeking the Sources of Streams,36205539,https://music.douban.com/subject/36205539/,/covers/music/36205539.jpg,,2023-01-08,collect,听过,,有的時候忘記關音樂 半夢半醒中隱約以為隔壁有人在彈琴,Cicada / 2023-01-06 / 专辑 / 数字(Digital) / 轻音乐,music
pop songs 2020,35201943,https://music.douban.com/subject/35201943/,/covers/music/35201943.jpg,3,2023-01-05,collect,听过,,挺好玩的1 有用,BUMPER / 2020-09-04 / EP / 数字(Digital) / 摇滚,music
"And In The Darkness, Hearts Aglow",36091293,https://music.douban.com/subject/36091293/,/covers/music/36091293.jpg,3,2022-12-31,collect,听过,,喜欢twin flame的合成器 04有点过了,Weyes Blood / 2022-11-18 / 专辑 / CD / 流行,music
Punisher,35025057,https://music.douban.com/subject/35025057/,/covers/music/35025057.jpg,4,2022-12-27,collect,听过,,,Phoebe Bridgers / 2020-06-19 / 专辑 / CD / 民谣,music
Ditto,36184987,https://music.douban.com/subject/36184987/,/covers/music/36184987.jpg,5,2022-12-23,collect,听过,,2022 kpop年歌 mv岩井俊二电影质感,NewJeans / 2022-12-19 / 单曲 / 数字(Digital) / 流行,music
完美的呻吟,1395075,https://music.douban.com/subject/1395075/,/covers/music/1395075.jpg,5,2022-12-19,collect,听过,,她最好的,陈珊妮 / 2000 / 专辑 / Audio CD / 电子,music
PANG,34852062,https://music.douban.com/subject/34852062/,/covers/music/34852062.jpg,5,2022-12-07,collect,听过,,set me to orgasm,Caroline Polachek / 2019-10-18 / 专辑 / CD / 流行,music
Golden Age,35730199,https://music.douban.com/subject/35730199/,/covers/music/35730199.jpg,3,2022-12-05,collect,听过,,,Ethel Cain / 2019-12-01 / 专辑 / 数字(Digital),music
色放,1395359,https://music.douban.com/subject/1395359/,/covers/music/1395359.jpg,4,2022-12-03,collect,听过,,封面💛🧡🤎,卢巧音 / 2000 / 专辑 / CD / 流行,music
4집 4 WALLS,26647920,https://music.douban.com/subject/26647920/,/covers/music/26647920.jpg,5,2022-12-03,collect,听过,,2015年歌,"f(x),에프엑스 / 2015-10-28 / 专辑 / CD / 电子",music
LOVE ME,6536069,https://music.douban.com/subject/6536069/,/covers/music/6536069.jpg,5,2022-12-03,collect,听过,,je suis fou de vous 沟通中断 delicate enough to be destroyed,POiSON GiRL FRiEND / 1994-12-01 / 专辑 / CD / 电子,music
CHESHIRE,36119486,https://music.douban.com/subject/36119486/,/covers/music/36119486.jpg,3,2022-12-03,collect,听过,,编舞稍微有点过时了 欧美复古流行变体到kpop里（这条线和LOCO倒是可以连上！）但总体确实也太不耐听了,"ITZY,있지 / 2022-11-30 / EP / CD / 流行",music
Laurel Hell,35656506,https://music.douban.com/subject/35656506/,/covers/music/35656506.jpg,4,2022-12-03,collect,听过,,we were so happy,Mitski / 2022-02-04 / 专辑 / CD / 流行,music
极限,5258148,https://music.douban.com/subject/5258148/,/covers/music/5258148.jpg,5,2022-11-29,collect,听过,,往上攀登愛情告別回憶 我在愛著你,徐佳莹 / 2010-09-03 / 专辑 / CD / 流行,music
In A Perfect World,20440214,https://music.douban.com/subject/20440214/,/covers/music/20440214.jpg,3,2022-11-29,collect,听过,,,Kodaline / 2013-06-10 / 专辑 / CD / 摇滚,music
superposition,35629296,https://music.douban.com/subject/35629296/,/covers/music/35629296.jpg,4,2022-11-26,collect,听过,,,池田亮司 Ryoji Ikeda / 2021-10-25 / 专辑 / CD + BOOK / 电子,music
Castaway,35515004,https://music.douban.com/subject/35515004/,/covers/music/35515004.jpg,3,2022-11-18,collect,听过,,,Tashaki Miyaki / 2021-07-02 / 专辑 / 数字(Digital),music
Inbred,35410995,https://music.douban.com/subject/35410995/,/covers/music/35410995.jpg,3,2022-11-18,collect,听过,,反叛足够 新意匮乏 是她个人对整个保守小镇的背叛 但也仅仅停留在此 通过符号和标志靠近亚文化圈层 但远不够特别 期待下live上能玩出来什么花 // 02 crush🤍🤍🤍,Ethel Cain / 2021-04-23 / EP / CD / 电子,music
喜欢恋爱 (新曲+精选),1756130,https://music.douban.com/subject/1756130/,/covers/music/1756130.jpg,5,2022-11-17,collect,听过,,喝多了边听边哭,卢巧音 / 2001-12 / 选集 / CD / 流行,music
ABoneCroneDrone,1484157,https://music.douban.com/subject/1484157/,/covers/music/1484157.jpg,4,2022-11-16,collect,听过,,,Sheila Chandra / 1996-06-25 / 专辑 / Audio CD / 流行,music
J. S. Bach: Sonatas & Partitas,3068998,https://music.douban.com/subject/3068998/,/covers/music/3068998.jpg,5,2022-11-16,collect,听过,,1003和974是一个底,Paul Galbraith / 1998 / 专辑 / CD / 古典,music
ANTIFRAGILE,36096239,https://music.douban.com/subject/36096239/,/covers/music/36096239.jpg,3,2022-11-12,collect,听过,,the hydra挺好,"LE SSERAFIM,르세라핌 / 2022-10-17 / EP / CD / 流行",music
LOVE DIVE,35805880,https://music.douban.com/subject/35805880/,/covers/music/35805880.jpg,5,2022-11-09,collect,听过,,narcissistic my god i love it 真想目不转睛看她们一整天,"IVE,아이브 / 2022-04-05 / 单曲 / CD / 流行",music
Lethality,36106716,https://music.douban.com/subject/36106716/,/covers/music/36106716.jpg,4,2022-11-08,collect,听过,,,"权恩妃,권은비,KWON EUN BI / 2022-10-12 / EP / CD / 流行",music
"Things Take Time, Take Time",35518188,https://music.douban.com/subject/35518188/,/covers/music/35518188.jpg,4,2022-11-08,collect,听过,,听感和专封一样舒服,Courtney Barnett / 2021-11-12 / 专辑 / CD / 摇滚,music
The Car,36071260,https://music.douban.com/subject/36071260/,/covers/music/36071260.jpg,3,2022-11-06,collect,听过,,only 01,Arctic Monkeys / 2022-10-21 / 专辑 / CD / 摇滚,music
Queendom,35550892,https://music.douban.com/subject/35550892/,/covers/music/35550892.jpg,3,2022-11-06,collect,听过,,,"Red Velvet,레드벨벳 / 2021-08-16 / EP / CD / 流行",music
The Double EP: A Sea Of Split Peas,25766491,https://music.douban.com/subject/25766491/,/covers/music/25766491.jpg,5,2022-11-06,collect,听过,,,Courtney Barnett / 2013-11-26 / 选集 / Audio CD / 摇滚,music
Vespertine,1394797,https://music.douban.com/subject/1394797/,/covers/music/1394797.jpg,5,2022-11-06,collect,听过,,第700张标给最最最最最最最最最爱的🤍🤍🤍🤍🤍🤍,Björk / 2001-08-25 / 专辑 / Audio CD / 电子,music
Ocean Colour Scene,2174190,https://music.douban.com/subject/2174190/,/covers/music/2174190.jpg,4,2022-11-05,collect,听过,,听了好久了 同期那些英伦迷幻没有一张比它耐听,Ocean Colour Scene / 1992-09-08 / 专辑 / CD / 摇滚,music
Aphrodite,4818380,https://music.douban.com/subject/4818380/,/covers/music/4818380.jpg,3,2022-11-04,collect,听过,,后半张真的像布兰妮在唱歌,Kylie Minogue / 2010-07-05 / 专辑 / CD / 电子,music
The Loneliest Time,36038017,https://music.douban.com/subject/36038017/,/covers/music/36038017.jpg,3,2022-10-22,collect,听过,,03真的挺好 几首相对来说有感觉的都是先行曲 拜托不要吃冷饭了,Carly Rae Jepsen / 2022-10-21 / 专辑 / CD / 流行,music
Midnights,36074639,https://music.douban.com/subject/36074639/,/covers/music/36074639.jpg,4,2022-10-22,collect,听过,,question还行吧 anti-hero好流畅 mastermind全专最好 yoyok听哭了 我妹把friendship bracelet送我了,Taylor Swift / 2022-10-21 / 专辑 / CD / 流行,music
Everyone Has A Secret,5401942,https://music.douban.com/subject/5401942/,/covers/music/5401942.jpg,2,2022-10-16,collect,听过,,surprisingly weird and ordinary,The Pancakes / 2005 / 专辑 / CD / 民谣,music
"The Nearer The Fountain, More Pure the Stream Flows",35505111,https://music.douban.com/subject/35505111/,/covers/music/35505111.jpg,4,2022-10-15,collect,听过,,,Damon Albarn / 2021-11-12 / 专辑 / CD / 摇滚,music
Preacher's Daughter,35896144,https://music.douban.com/subject/35896144/,/covers/music/35896144.jpg,4,2022-10-15,collect,听过,,02/12 elaborately pictured,Ethel Cain / 2022-05-12 / 专辑 / 数字(Digital) / 流行,music
American Teenager,35878667,https://music.douban.com/subject/35878667/,/covers/music/35878667.jpg,5,2022-10-15,collect,听过,,it’s just not my year but i’m all good out here,Ethel Cain / 2022-04-21 / 单曲 / 数字(Digital),music
9522,35999561,https://music.douban.com/subject/35999561/,/covers/music/35999561.jpg,3,2022-10-14,collect,听过,,中文部分不想再听第二遍,安溥 / 2022-10-14 / 专辑 / CD / 民谣,music
Run Away with Me,26429745,https://music.douban.com/subject/26429745/,/covers/music/26429745.jpg,5,2022-10-14,collect,听过,,小灯说“之前不是有人说如果遇到喜欢的人会响什么bgm，我突然想到如果是我的话，我判断喜不喜欢一个人的方式就是和他一起玩时脑子里会不会响起carly rae jepsen 的run away with me，如果能不断单曲循环，那就说明已经喜欢上咯。”1 有用,Carly Rae Jepsen / 2015-07-17 / 单曲 / 数字(Digital) / 流行,music
